DATE,Count,NAME,AWND,TAVG,SNOW,PRCP,WT03,WT08,TMIN,TMAX
1/20/17,157,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,39,0,0.18,,,38,43
1/21/17,169,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,48,0,0,,,40,59
1/22/17,106,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,43,0,0.01,,,38,46
1/23/17,133,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,39,0,0,,,36,42
1/24/17,124,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,37,0,0,,1,34,38
1/25/17,159,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,37,0,0.09,,1,34,42
1/26/17,143,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,33,0,0,,,30,34
1/27/17,136,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,28,0,0,,,24,31
1/28/17,118,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,27,0,0,,1,24,29
1/29/17,93,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,27,0.1,0,,,21,28
1/30/17,123,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,22,0.1,0.01,,,15,37
1/31/17,132,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,36,0,0.03,,,35,39
2/1/17,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,35,0,0,,,21,38
2/2/17,156,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,21,0,0,,,14,24
2/3/17,172,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,19,0,0,,,14,28
2/4/17,128,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,22,0,0,,,10,33
2/5/17,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,33,0,0,,,24,38
2/6/17,135,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,33,0,0,,1,21,55
2/7/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,44,0,0.47,1,,32,50
2/8/17,117,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,31,0,0,,,19,32
2/9/17,144,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,19,0,0,,,13,25
2/10/17,198,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,26,0,0,,,18,41
2/11/17,147,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,41,0,0,,1,34,49
2/12/17,124,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.88,39,0,0,,,31,47
2/13/17,148,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,35,0,0,,,25,44
2/14/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,40,0,0,,,31,50
2/15/17,134,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,33,0,0,,,26,35
2/16/17,128,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,33,0,0,,,30,41
2/17/17,171,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,43,0,0,,,27,67
2/18/17,145,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,58,0,0,,,40,70
2/19/17,137,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,51,0,0,,,35,69
2/20/17,103,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,53,0,0,,1,41,70
2/21/17,173,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,60,0,0.04,,1,49,66
2/22/17,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,58,0,0,,1,50,68
2/23/17,176,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,52,0,0.21,,,38,59
2/24/17,174,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,39,0,0.15,1,,33,40
2/25/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,29,0,0,,,23,33
2/26/17,111,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,32,0,0,,,21,49
2/27/17,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,41,0,0,,,27,54
2/28/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,51,0,0.65,1,1,47,60
3/1/17,201,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,47,0,0.12,,,32,54
3/2/17,132,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,32,0,0,,,27,35
3/3/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,27,0,0,,,21,33
3/4/17,151,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,33,0.1,0.01,,1,28,42
3/5/17,100,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,41,0,0,,,32,60
3/6/17,152,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.03,55,0,0,,,52,65
3/7/17,172,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19.24,55,0,0.24,1,,44,65
3/8/17,184,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22.15,46,0,0,,,40,53
3/9/17,137,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,39,0,0,,,29,42
3/10/17,218,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,32,0,0,,,23,36
3/11/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,24,0,0,,,18,32
3/12/17,102,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,26,0.4,0.05,,,18,36
3/13/17,186,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,29,3.9,0.24,1,1,27,31
3/14/17,257,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,25,3.4,0.19,,1,19,28
3/15/17,197,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,24,0,0,,,16,33
3/16/17,157,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,29,0,0,,1,18,42
3/17/17,198,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,38,0,0.03,,1,36,50
3/18/17,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,42,0,0,,,32,45
3/19/17,116,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,41,0,0,,,29,53
3/20/17,153,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,49,0,0.13,1,1,37,54
3/21/17,157,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,44,0,0,,,33,54
3/22/17,154,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,33,0,0,,,28,37
3/23/17,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,37,0,0.02,1,,29,50
3/24/17,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,58,0,0,1,,42,82
3/25/17,191,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,43,0,0.71,,,41,47
3/26/17,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,51,0,0.3,,1,47,62
3/27/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,50,0,0,,1,42,52
3/28/17,129,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,44,0,0,,,36,50
3/29/17,154,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,41,0,0.11,,,35,49
3/30/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,43,0,1.84,1,,39,45
3/31/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,39,0,0.02,,,36,44
4/1/17,183,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,45,0,0,,,34,59
4/2/17,121,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,50,0,0,,,42,61
4/3/17,187,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,50,0,0.19,,,46,54
4/4/17,161,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,49,0,0.02,,1,43,56
4/5/17,192,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.12,45,0,1.04,,,40,47
4/6/17,192,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,43,0,0.29,,,38,51
4/7/17,179,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,44,0,0,,,37,54
4/8/17,161,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,50,0,0,,,37,68
4/9/17,133,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.79,64,0,0,,,57,77
4/10/17,178,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,69,0,0.32,1,,41,78
4/11/17,118,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,47,0,0,,,41,54
4/12/17,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,48,0,0,,,38,59
4/13/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,50,0,0.19,,,44,60
4/14/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,54,0,0.06,,,47,66
4/15/17,196,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,70,0,0.09,1,,61,82
4/16/17,131,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,68,0,0.59,1,,52,73
4/17/17,178,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,59,0,0,,,44,69
4/18/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,55,0,0,,,41,76
4/19/17,130,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,65,0,0.01,1,,45,70
4/20/17,157,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,56,0,0,,,48,73
4/21/17,199,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,50,0,0,,,44,53
4/22/17,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,50,0,0,,,38,60
4/23/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,54,0,0,,,37,72
4/24/17,168,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,55,0,0,,,40,73
4/25/17,185,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,64,0,0,,,52,79
4/26/17,184,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,69,0,0.22,,,60,74
4/27/17,175,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.88,54,0,0.14,,,41,62
4/28/17,189,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,48,0,0,,,40,60
4/29/17,236,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.79,45,0,1.95,1,,40,46
4/30/17,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,44,0,1.32,1,,42,47
5/1/17,206,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,50,0,0.09,,,45,57
5/2/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,46,0,0.01,,,41,51
5/3/17,189,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,48,0,0,,,35,56
5/4/17,190,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,49,0,0,,,43,54
5/5/17,206,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,49,0,0,,,41,61
5/6/17,183,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,51,0,0.11,,,44,58
5/7/17,148,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,48,0,0,,,36,59
5/8/17,171,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,46,0,0.02,,1,34,57
5/9/17,173,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,48,0,0.13,,,42,61
5/10/17,202,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,55,0,0.87,1,,44,67
5/11/17,208,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,55,0,0,,,49,65
5/12/17,214,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,59,0,0,,1,45,73
5/13/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,62,0,0,,,47,82
5/14/17,161,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,62,0,0,,,51,71
5/15/17,186,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,62,0,0.02,1,,50,82
5/16/17,201,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,74,0,0,,,61,87
5/17/17,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20.13,78,0,0.37,1,1,62,84
5/18/17,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19.01,74,0,0,1,,48,78
5/19/17,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,48,0,0.23,,,43,50
5/20/17,166,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,51,0,0.34,1,,48,64
5/21/17,135,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,61,0,0.05,1,,51,65
5/22/17,199,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,58,0,0.01,,,48,73
5/23/17,202,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,61,0,0.33,,,55,62
5/24/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,57,0,0.17,,,53,62
5/25/17,171,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,59,0,0,,,52,69
5/26/17,212,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,60,0,0.53,,,52,71
5/27/17,194,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,62,0,0,,,52,78
5/28/17,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,68,0,0,1,1,56,77
5/29/17,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,69,0,0,,,55,77
5/30/17,191,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,64,0,0,,,54,74
5/31/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,64,0,0,,,52,74
6/1/17,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,66,0,0,,,51,81
6/2/17,236,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,71,0,0,,1,53,86
6/3/17,198,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,73,0,0,,1,57,84
6/4/17,161,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,80,0,0,,,66,92
6/5/17,224,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,70,0,0,,1,59,75
6/6/17,214,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,65,0,0,,,54,76
6/7/17,213,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,67,0,0,,,56,77
6/8/17,215,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,69,0,0.06,1,1,53,83
6/9/17,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,74,0,0,,,65,87
6/10/17,277,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,76,0,0,,,64,90
6/11/17,180,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,82,0,0,,,73,93
6/12/17,231,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,85,0,0,,,73,95
6/13/17,196,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,80,0,0,1,,68,88
6/14/17,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,77,0,0.59,1,1,68,92
6/15/17,206,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,76,0,0.07,1,,68,91
6/16/17,223,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,77,0,0.22,1,,67,86
6/17/17,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,78,0,0.42,1,,69,87
6/18/17,178,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,74,0,0,,,69,79
6/19/17,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,70,0,0.03,1,,62,80
6/20/17,173,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,67,0,0,,,58,80
6/21/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,68,0,0,,,55,80
6/22/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,78,0,0,,,68,88
6/23/17,231,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,77,0,0.71,1,,66,83
6/24/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,70,0,0.02,,,59,75
6/25/17,160,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,64,0,0,,,54,72
6/26/17,195,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,64,0,0,,,54,75
6/27/17,191,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,65,0,0,,,50,78
6/28/17,184,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,68,0,1.3,1,,58,80
6/29/17,217,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,74,0,0.02,,,66,81
6/30/17,218,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,73,0,0,,,64,84
7/1/17,223,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,75,0,0,,,66,82
7/2/17,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,74,0,0,,,62,89
7/3/17,186,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,73,0,0.04,,,66,80
7/4/17,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,72,0,0,,1,64,83
7/5/17,202,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,76,0,0,1,1,65,89
7/6/17,220,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,81,0,0,,1,69,93
7/7/17,243,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,81,0,0,1,,63,89
7/8/17,203,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,71,0,0,,,62,80
7/9/17,158,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,73,0,0,,,63,86
7/10/17,201,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,77,0,0.73,1,,67,84
7/11/17,200,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,76,0,0.56,1,1,70,85
7/12/17,212,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,75,0,1.77,1,1,68,81
7/13/17,204,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,78,0,0,,,72,83
7/14/17,213,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,71,0,0,,,63,73
7/15/17,204,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,70,0,0,,,60,81
7/16/17,159,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,72,0,0,,,60,78
7/17/17,241,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,67,0,0,,,56,79
7/18/17,218,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,74,0,0,,1,60,89
7/19/17,219,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,80,0,0.48,1,1,70,88
7/20/17,245,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,77,0,1.77,1,,69,88
7/21/17,284,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,80,0,1.43,1,,72,89
7/22/17,241,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,77,0,0.66,1,,72,88
7/23/17,211,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,79,0,0.21,1,,70,90
7/24/17,215,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,71,0,0,,,66,74
7/25/17,233,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,71,0,0,,,61,82
7/26/17,225,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,75,0,0.03,,1,65,85
7/27/17,257,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,78,0,0,,1,70,82
7/28/17,254,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,74,0,0,,,67,79
7/29/17,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,72,0,0,,,64,79
7/30/17,202,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,73,0,0,,,62,84
7/31/17,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.91,76,0,0,,1,65,86
8/1/17,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,76,0,0.92,1,1,67,86
8/2/17,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,77,0,0,1,,66,87
8/3/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,75,0,0.88,1,1,61,84
8/4/17,235,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,63,0,0,,,56,68
8/5/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,68,0,0,,,60,80
8/6/17,219,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,71,0,0,,,63,77
8/7/17,224,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,69,0,0,,,61,76
8/8/17,238,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,70,0,0,,,58,84
8/9/17,238,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,73,0,0,,,61,83
8/10/17,229,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,74,0,0.03,1,1,62,84
8/11/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,71,0,0,,,65,78
8/12/17,276,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,68,0,0,,,60,77
8/13/17,209,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,69,0,0,,,57,80
8/14/17,221,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,72,0,0,,1,62,83
8/15/17,258,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,75,0,0,,,68,84
8/16/17,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,75,0,0.17,1,1,67,88
8/17/17,275,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,77,0,0.02,,,72,82
8/18/17,278,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,74,0,0,,,67,82
8/19/17,249,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,74,0,0,,,63,86
8/20/17,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,75,0,0,1,,63,90
8/21/17,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,78,0,0.03,1,1,71,87
8/22/17,260,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,76,0,0.02,,,64,82
8/23/17,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,70,0,0,,,60,79
8/24/17,226,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,67,0,0,,,56,75
8/25/17,299,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,64,0,0,,1,52,74
8/26/17,233,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,67,0,0,,1,56,78
8/27/17,211,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,68,0,0.01,1,,62,78
8/28/17,268,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,70,0,0.36,1,,64,80
8/29/17,247,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,68,0,0.07,,1,61,76
8/30/17,260,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,70,0,0,,1,60,82
8/31/17,263,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,69,0,0,,1,64,73
9/1/17,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,64,0,0,,,50,69
9/2/17,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,62,0,0.25,,1,50,75
9/3/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,68,0,0,,,57,84
9/4/17,198,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,73,0,0,,1,62,82
9/5/17,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,63,0,0,,,54,70
9/6/17,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,58,0,0,,,49,67
9/7/17,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,60,0,0,,1,52,71
9/8/17,278,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,62,0,0,,,58,69
9/9/17,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,63,0,0,,1,54,72
9/10/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,61,0,0,,,50,70
9/11/17,278,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,62,0,0,,1,52,75
9/12/17,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,65,0,0,,,54,77
9/13/17,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,66,0,0,,1,58,77
9/14/17,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,68,0,0,,1,59,81
9/15/17,377,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,73,0,0,,1,62,87
9/16/17,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,77,0,0,,1,65,88
9/17/17,254,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,77,0,0,,1,63,86
9/18/17,302,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,68,0,0,,,58,77
9/19/17,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,70,0,0.07,,1,64,79
9/20/17,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,75,0,0,,,62,92
9/21/17,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,83,0,0,,1,72,94
9/22/17,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,84,0,0,,1,71,94
9/23/17,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,83,0,0,,1,72,95
9/24/17,251,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,81,0,0,,1,70,93
